channel,u_change,u_spectral,u_surprise,m_peak,m_band,channel_effective_rank,m_channel,U,M,dataset,segment,sample_index,window_start,unit_id,loss_mae,loss_mse,model,seed,axis,depth,width_group,width,coupled_width,horizon,run_id
0,0.499678351864277,0.0871208212625098,0.499455210516568,0.25,0.622260055701315,3.321675054803394,0.3869458418223226,0.3620847945477849,0.41973529917454594,ETTh1,test,2616,2616,test:2616:0,0.7078328,1.2504431,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
1,0.4967751158867191,0.07126763114685977,0.31968358173579187,0.375,0.6638662223180442,3.321675054803394,0.3869458418223226,0.2959087762564569,0.4752706880467889,ETTh1,test,2616,2616,test:2616:1,0.29677418,0.14152814,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
2,0.4912661932539937,0.08190875742759013,0.4824340420533425,0.25,0.6965221405854561,3.321675054803394,0.3869458418223226,0.3518696642449754,0.4444893274692596,ETTh1,test,2616,2616,test:2616:2,0.6954434,1.3095468,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
3,0.23941968400085056,0.1518481116259549,0.44756735664051234,0.375,0.7196569644610534,3.321675054803394,0.3869458418223226,0.2796117174224393,0.4938676020944586,ETTh1,test,2616,2616,test:2616:3,0.27281657,0.1212819,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
4,0.4338766887647799,0.0668005878676193,0.3270444958034031,0.5,0.679921040714113,3.321675054803394,0.3869458418223226,0.2759072574786008,0.5222889608454785,ETTh1,test,2616,2616,test:2616:4,0.38145295,0.3350009,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
5,0.6312371316254788,0.2531232644575594,0.37795566954646265,0.375,0.8627999011206259,3.321675054803394,0.3869458418223226,0.42077202187650026,0.5415819143143162,ETTh1,test,2616,2616,test:2616:5,0.30026588,0.15243675,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
6,0.9361299065098647,0.25219955916342196,0.006984517146815867,0.25,0.767635430738977,3.321675054803394,0.3869458418223226,0.3984379942733675,0.4681937575204332,ETTh1,test,2616,2616,test:2616:6,0.11913123,0.02528852,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
0,0.09992311900667061,0.07614097258746935,0.5211359072839482,0.375,0.5982510093018426,3.4295319361270535,0.40492198867963897,0.2323999996260294,0.45939099932716054,ETTh1,test,2640,2640,test:2640:0,0.8051862,1.5772473,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
1,0.13638521254536828,0.07846207945092482,0.47989857860080853,0.375,0.7072291541513418,3.4295319361270535,0.40492198867963897,0.23158195686570057,0.4957170476103269,ETTh1,test,2640,2640,test:2640:1,0.37719545,0.2223279,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
2,0.29668673576379656,0.044991020482711315,0.548280762125907,0.375,0.6617381404042674,3.4295319361270535,0.40492198867963897,0.2966528394574716,0.48055337636130213,ETTh1,test,2640,2640,test:2640:2,0.8252428,1.6698312,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
3,0.2152032654931475,0.10780058380117938,0.5474112178274527,0.375,0.7687942524441645,3.4295319361270535,0.40492198867963897,0.2901383557072599,0.5162387470412678,ETTh1,test,2640,2640,test:2640:3,0.31209567,0.1568058,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
4,0.25695158076156543,0.09992372203899384,0.392943551449773,0.625,0.7653069531652367,3.4295319361270535,0.40492198867963897,0.24993961808344412,0.5984096472816253,ETTh1,test,2640,2640,test:2640:4,0.38231656,0.24961317,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
5,0.4220245214975713,0.2282266969355433,0.4717984259733992,0.75,0.8780020293589632,3.4295319361270535,0.40492198867963897,0.3740165481355046,0.6776413393462007,ETTh1,test,2640,2640,test:2640:5,0.4584795,0.3442012,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
6,0.5544721843212657,0.21647292808659627,0.2992520544718509,0.375,0.9688387835468084,3.4295319361270535,0.40492198867963897,0.3567323889599043,0.5829202574088158,ETTh1,test,2640,2640,test:2640:6,0.20514417,0.061776627,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
0,0.44930021173029044,0.08379251315163355,0.7732476912076065,0.25,0.7358469384041396,3.236111254089018,0.37268520839369434,0.4354468053631768,0.4528440489326113,ETTh1,test,2664,2664,test:2664:0,0.6943004,0.65059805,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
1,0.3716799976676606,0.16576926293055588,0.48219102757798055,0.375,0.7530602022115868,3.236111254089018,0.37268520839369434,0.3398800960587323,0.5002484702017603,ETTh1,test,2664,2664,test:2664:1,0.38722315,0.22422819,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
2,0.5774155655513501,0.11318225119227202,0.510535812355385,0.25,0.75181696631434,3.236111254089018,0.37268520839369434,0.4003778763663357,0.4581673915693448,ETTh1,test,2664,2664,test:2664:2,0.64046854,0.5792823,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
3,0.22627683450190017,0.17509211015581058,0.49408413599986667,0.5,0.7782709085003753,3.236111254089018,0.37268520839369434,0.2984843602191925,0.5503187056313567,ETTh1,test,2664,2664,test:2664:3,0.29298005,0.14370768,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
4,0.3856350534691122,0.0548503850456359,0.5037164769203913,0.5,0.7261271387542263,3.236111254089018,0.37268520839369434,0.31473397181171314,0.532937449049307,ETTh1,test,2664,2664,test:2664:4,0.3950161,0.30777705,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
5,0.5751535066745763,0.2905417001389914,0.5440086329735563,0.5,0.8763768168928778,3.236111254089018,0.37268520839369434,0.46990127992904135,0.5830206750955241,ETTh1,test,2664,2664,test:2664:5,0.47592854,0.34919563,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
6,0.38621667641740676,0.3339605353282806,0.6321532495943607,0.5,0.9449690458386214,3.236111254089018,0.37268520839369434,0.4507768204466827,0.6058847514107719,ETTh1,test,2664,2664,test:2664:6,0.10416347,0.017934116,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
0,0.677232042533821,0.08570995609777443,0.2065636164811573,0.25,0.6481199810133756,2.8999813164158086,0.31666355220819553,0.3231685383709176,0.4049278444071904,ETTh1,test,2688,2688,test:2688:0,0.45972142,0.40564707,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
1,0.2812499943392013,0.12555498717734875,0.5266967892289299,0.625,0.745870066078198,2.8999813164158086,0.31666355220819553,0.31116725691516,0.5625112060954646,ETTh1,test,2688,2688,test:2688:1,0.4099342,0.26789084,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
2,0.6593480992658931,0.13102801831158395,0.26639683118460855,0.125,0.670012231670397,2.8999813164158086,0.31666355220819553,0.3522576495873619,0.37055859462619756,ETTh1,test,2688,2688,test:2688:2,0.4777538,0.4076189,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
3,0.3602050037299588,0.09741532131197544,0.5252363137234043,0.5,0.7884615010649494,2.8999813164158086,0.31666355220819553,0.3276188795884462,0.5350416844243816,ETTh1,test,2688,2688,test:2688:3,0.31770006,0.15200019,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
4,0.406424841167778,0.13142251294295382,0.5106803070526682,0.5,0.7035372263102884,2.8999813164158086,0.31666355220819553,0.3495092203878,0.5067335928394946,ETTh1,test,2688,2688,test:2688:4,0.43799028,0.41123435,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
5,0.5370238059289789,0.12768209537731096,0.6507082641142823,0.5,0.7564044721475189,2.8999813164158086,0.31666355220819553,0.43847138847352407,0.5243560081185715,ETTh1,test,2688,2688,test:2688:5,0.39017463,0.24303119,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
6,0.7766972484594136,0.311631791384098,0.3348935216557555,0.75,0.8566030427866541,2.8999813164158086,0.31666355220819553,0.4744075204997557,0.6410888649982832,ETTh1,test,2688,2688,test:2688:6,0.13383122,0.03017503,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
0,0.4211356656772115,0.13894839948339663,0.5209857112551589,0.25,0.6590410813645357,3.231487915662252,0.37191465199051754,0.360356592138589,0.4269852444516844,ETTh1,test,2712,2712,test:2712:0,0.453166,0.35914484,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
1,0.25488928712368364,0.06557419727296893,0.4754662447282345,0.375,0.7286656147150914,3.231487915662252,0.37191465199051754,0.26530990970829565,0.49186008890186966,ETTh1,test,2712,2712,test:2712:1,0.4221573,0.26574335,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
2,0.32291465742886005,0.13865617657681206,0.6789764272442749,0.125,0.6850471239923482,3.231487915662252,0.37191465199051754,0.380182420416649,0.39398725866095524,ETTh1,test,2712,2712,test:2712:2,0.44592938,0.3464216,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
3,0.22727101836938757,0.11047498912022377,0.26785293710035907,0.375,0.7090598227578223,3.231487915662252,0.37191465199051754,0.2018663148633235,0.48532482491611323,ETTh1,test,2712,2712,test:2712:3,0.33100513,0.16348231,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
4,0.13534653124235718,0.08400358377464093,0.6149204759096123,0.5,0.669043585906803,3.231487915662252,0.37191465199051754,0.2780901969755368,0.5136527459657735,ETTh1,test,2712,2712,test:2712:4,0.49782714,0.50056124,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
5,0.2748046092697213,0.10038361160337389,0.6046649586650764,0.625,0.7717752706101368,3.231487915662252,0.37191465199051754,0.32661772651272386,0.5895633075335515,ETTh1,test,2712,2712,test:2712:5,0.43550003,0.29924116,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
6,0.7759074929806045,0.3113398570081555,0.061796463945202044,0.625,0.9016603264178971,3.231487915662252,0.37191465199051754,0.3830146046446539,0.6328583261361382,ETTh1,test,2712,2712,test:2712:6,0.19444741,0.053206194,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
0,0.38342715213479217,0.06925604751708098,0.688632691650977,0.25,0.601913683848222,3.3586695617966145,0.3931115929775831,0.38043863043428333,0.4150084256086017,ETTh1,test,2736,2736,test:2736:0,0.44828153,0.336055,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
1,0.058823604617915026,0.11200259248261446,0.49182718678021603,0.5,0.791160862453193,3.3586695617966145,0.3931115929775831,0.22088446129358186,0.5614241518102586,ETTh1,test,2736,2736,test:2736:1,0.3029966,0.13780041,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
2,0.44489531853200337,0.07501945927555179,0.7991738242369832,0.125,0.6267981245639976,3.3586695617966145,0.3931115929775831,0.4396962006815128,0.38163657251386024,ETTh1,test,2736,2736,test:2736:2,0.45864573,0.35051906,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
3,0.26765105516861143,0.17427608304761194,0.4317779148451179,0.5,0.765554042304559,3.3586695617966145,0.3931115929775831,0.29123501768711374,0.5528885450940474,ETTh1,test,2736,2736,test:2736:3,0.28741947,0.12103888,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
4,0.4187999354327758,0.07638235141192315,0.486494534610207,0.625,0.6485905384421234,3.3586695617966145,0.3931115929775831,0.32722560715163534,0.5555673771399021,ETTh1,test,2736,2736,test:2736:4,0.4350268,0.5176671,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
5,0.5247763653989641,0.09729544830050288,0.5614592172037653,0.5,0.8688848537072038,3.3586695617966145,0.3931115929775831,0.3945103436344108,0.5873321488949289,ETTh1,test,2736,2736,test:2736:5,0.30838344,0.20186205,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
6,0.3025992416235864,0.12152150000013658,0.15917207117074594,0.25,0.8768037707640846,3.3586695617966145,0.3931115929775831,0.19443093759815633,0.5066384545805559,ETTh1,test,2736,2736,test:2736:6,0.24847157,0.0691768,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
0,0.5889143622889028,0.10052905550494656,0.47433422236623646,0.25,0.6215860563608824,3.6202893024081493,0.4367148830068334,0.387925880053362,0.43610031312257197,ETTh1,test,2760,2760,test:2760:0,0.5421198,0.7716617,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
1,0.3798083115420454,0.16401572993888375,0.5440399091378776,0.625,0.7966506149846235,3.6202893024081493,0.4367148830068334,0.3626213168729356,0.6194551659971523,ETTh1,test,2760,2760,test:2760:1,0.42556524,0.29889372,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
2,0.6215806565764082,0.10156954095446005,0.5051728811435192,0.25,0.6489396424257237,3.6202893024081493,0.4367148830068334,0.40944102622479583,0.4452181751441857,ETTh1,test,2760,2760,test:2760:2,0.49698997,0.6524579,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
3,0.07771113078343883,0.19571172345064258,0.46036999697363257,0.625,0.8148097708348561,3.6202893024081493,0.4367148830068334,0.244597617069238,0.6255082179472299,ETTh1,test,2760,2760,test:2760:3,0.37097368,0.20747812,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
4,0.5396819052064742,0.04873535105103796,0.6252634961456415,0.625,0.6782414571511813,3.6202893024081493,0.4367148830068334,0.40456025080105124,0.5799854467193383,ETTh1,test,2760,2760,test:2760:4,0.5009015,0.5810674,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
5,0.5229908666524068,0.15840549511467006,0.6065648154030252,0.75,0.8308385806189665,3.6202893024081493,0.4367148830068334,0.429320392390034,0.6725178212085999,ETTh1,test,2760,2760,test:2760:5,0.27042064,0.1774946,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
6,0.26112473379224965,0.29464417297288603,0.462772007527745,0.125,0.8623767143691661,3.6202893024081493,0.4367148830068334,0.3395136380976269,0.4746971991253332,ETTh1,test,2760,2760,test:2760:6,0.09816394,0.012554306,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
0,0.11080360813578616,0.10852709046811934,0.42438284499632534,0.25,0.5787605240338172,3.7224262342947076,0.4537377049595551,0.21457118120007693,0.4274994096644574,ETTh1,test,2784,2784,test:2784:0,0.6452489,0.8872175,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
1,0.29281323563507466,0.15177476639831733,0.5333811689631596,0.5,0.7731613031998912,3.7224262342947076,0.4537377049595551,0.3259897236655172,0.5756330027198154,ETTh1,test,2784,2784,test:2784:1,0.49583903,0.40790185,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
2,0.29566345223782386,0.12704731732319804,0.46746206656047645,0.25,0.5621661876069457,3.7224262342947076,0.4537377049595551,0.29672427870716617,0.42196796418883364,ETTh1,test,2784,2784,test:2784:2,0.5390262,0.69913,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
3,0.1922486112756373,0.3062956663448061,0.6151846571886519,0.5,0.7853157416319496,3.7224262342947076,0.4537377049595551,0.37124297826969843,0.5796844821971683,ETTh1,test,2784,2784,test:2784:3,0.35934654,0.20355015,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
4,0.6699436711086406,0.2930580926935121,0.50228421899055,0.625,0.8661522850960685,3.7224262342947076,0.4537377049595551,0.4884286609309008,0.6482966633518745,ETTh1,test,2784,2784,test:2784:4,0.7220698,0.8338745,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
5,0.3772212647225044,0.08519178026488414,0.5876840635078867,0.5,0.8487231555295411,3.7224262342947076,0.4537377049595551,0.3500323694984251,0.6008202868296988,ETTh1,test,2784,2784,test:2784:5,0.3590227,0.21951246,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
6,0.5557721879237711,0.24843377105911432,0.5358311712610386,0.125,0.8571949152662047,3.7224262342947076,0.4537377049595551,0.44667904341464143,0.47864420674191993,ETTh1,test,2784,2784,test:2784:6,0.06629234,0.0064845853,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
0,0.4365330560492884,0.07550841295991015,0.5537017723842405,0.25,0.6115422187903724,3.352997592907217,0.3921662648309257,0.3552477471311463,0.41790282787376604,ETTh1,test,2808,2808,test:2808:0,0.60703605,0.75343394,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
1,0.33073450803392135,0.17291507577907117,0.561505446857427,0.5,0.8254517509256778,3.352997592907217,0.3921662648309257,0.3550516768901398,0.5725393385855345,ETTh1,test,2808,2808,test:2808:1,0.550636,0.4740952,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
2,0.5788378650297423,0.09588990915458734,0.7863764333768132,0.25,0.5909292535158904,3.352997592907217,0.3921662648309257,0.4870347358537142,0.41103183944893873,ETTh1,test,2808,2808,test:2808:2,0.5322495,0.6246061,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
3,0.3577760581780085,0.3372288535774265,0.5440219464719303,0.5,0.8289538338574391,3.352997592907217,0.3921662648309257,0.413008952742455,0.5737066995627883,ETTh1,test,2808,2808,test:2808:3,0.36372566,0.22039218,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
4,0.7591434967660053,0.4853914849326946,0.20956510214844562,0.5,0.9102281798842538,3.352997592907217,0.3921662648309257,0.48470002794904854,0.6007981482383932,ETTh1,test,2808,2808,test:2808:4,0.72057563,0.86031705,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
5,0.5415902564879431,0.15394795375266693,0.4790346035825465,0.125,0.8635756419901496,3.352997592907217,0.3921662648309257,0.39152427127438555,0.46024730227369176,ETTh1,test,2808,2808,test:2808:5,0.41821107,0.29209125,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
6,0.666579801200099,0.19649189528271455,0.10752604053627188,0.75,0.8921584366112267,3.352997592907217,0.3921662648309257,0.32353257900636184,0.6781082338140508,ETTh1,test,2808,2808,test:2808:6,0.073381394,0.0086725885,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
0,0.2031888156642715,0.06483474293736056,0.39925751216163025,0.25,0.5168562120202883,3.3515909735160396,0.3919318282661202,0.22242702358775412,0.38626268009546955,ETTh1,test,2832,2832,test:2832:0,0.6962697,1.0326692,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
1,0.13478133081614696,0.08260653761275322,0.5291411107881494,0.5,0.718860525535943,3.3515909735160396,0.3919318282661202,0.24884299307234983,0.5369307846006878,ETTh1,test,2832,2832,test:2832:1,0.4698248,0.3936882,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
2,0.2352265113303439,0.04847404186004752,0.44108270484767964,0.25,0.5003608126629071,3.3515909735160396,0.3919318282661202,0.2415944193460237,0.3807642136430091,ETTh1,test,2832,2832,test:2832:2,0.6478706,0.94261485,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
3,0.22992204180103049,0.05838441236201915,0.5275469790037148,0.375,0.6645009180250281,3.3515909735160396,0.3919318282661202,0.2719511443889215,0.4771442487637161,ETTh1,test,2832,2832,test:2832:3,0.34001243,0.20393348,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
4,0.2845401210230336,0.40672718665426666,0.48595041145965817,0.375,0.9383173105315536,3.3515909735160396,0.3919318282661202,0.39240590637898615,0.5684163795992246,ETTh1,test,2832,2832,test:2832:4,0.58218056,0.55493426,TimeMixer,3407,width,2,8,32,64,96,TimeMixer__ETTh1__h96__width__d2__wg8__s3407
